contrato;odi;uf;municipio
ECO 035/2025;302402242;RO;PIMENTA BUENO
ECO 035/2025;302500001;RO;CACOAL
ECO 035/2025;302500005;RO;ROLIM DE MOURA
ECO 035/2025;302500008;RO;SAO FRANCISCO DO GUAPORE
ECO 035/2025;302500010;RO;CACOAL
ECO 035/2025;302500024;RO;PIMENTA BUENO
ECO 035/2025;302500031;RO;PIMENTA BUENO
ECO 035/2025;302500034;RO;ALTA FLORESTA D'OESTE
ECO 035/2025;302500036;RO;PIMENTA BUENO
ECO 035/2025;302500044;RO;ROLIM DE MOURA
ECO 035/2025;302500048;RO;CACOAL
ECO 035/2025;302500050;RO;SERINGUEIRAS
ECO 035/2025;302500052;RO;CACOAL
ECO 035/2025;302500054;RO;CACOAL
ECO 035/2025;302500062;RO;CACOAL
ECO 035/2025;302500064;RO;VILHENA
ECO 035/2025;302500070;RO;ALTA FLORESTA D'OESTE
ECO 035/2025;302500075;RO;ALTA FLORESTA D'OESTE
ECO 035/2025;302500081;RO;ROLIM DE MOURA
ECO 035/2025;302500083;RO;VILHENA
ECO 035/2025;302500089;RO;CACOAL
ECO 035/2025;302500091;RO;ROLIM DE MOURA
ECO 035/2025;302500093;RO;ALTA FLORESTA D'OESTE
ECO 035/2025;302500095;RO;ROLIM DE MOURA
ECO 035/2025;302500097;RO;ESPIGAO D'OESTE
ECO 035/2025;302500107;RO;ROLIM DE MOURA
ECO 035/2025;302500116;RO;SAO MIGUEL DO GUAPORE
ECO 035/2025;302500121;RO;CACOAL
ECO 035/2025;302500125;RO;ROLIM DE MOURA
ECO 035/2025;302500133;RO;ALTA FLORESTA D'OESTE
ECO 035/2025;302500135;RO;ESPIGAO D'OESTE
ECO 035/2025;302500137;RO;ALTA FLORESTA D'OESTE
ECO 035/2025;302500139;RO;PIMENTA BUENO
ECO 035/2025;302500141;RO;ALTA FLORESTA D'OESTE
ECO 035/2025;302500143;RO;CACOAL
ECO 035/2025;302500145;RO;VILHENA
ECO 035/2025;302500147;RO;ROLIM DE MOURA
ECO 035/2025;302500153;RO;CACOAL
ECO 035/2025;302500155;RO;CHUPINGUAIA
ECO 035/2025;302500157;RO;CHUPINGUAIA
ECO 035/2025;302500159;RO;ROLIM DE MOURA
ECO 035/2025;302500161;RO;ALTA FLORESTA D'OESTE
ECO 035/2025;302500167;RO;ESPIGAO D'OESTE
ECO 035/2025;302500175;RO;PIMENTA BUENO
ECO 035/2025;302500181;RO;ALTA FLORESTA D'OESTE
ECO 035/2025;302500183;RO;ALTA FLORESTA D'OESTE
ECO 035/2025;302500185;RO;ALTA FLORESTA D'OESTE
ECO 035/2025;302500189;RO;CACOAL
ECO 035/2025;302500193;RO;CACOAL
ECO 035/2025;302500208;RO;ALTA FLORESTA D'OESTE
ECO 035/2025;302500212;RO;ALTA FLORESTA D'OESTE
ECO 035/2025;302500214;RO;PIMENTA BUENO
ECO 035/2025;302500222;RO;VILHENA
ECO 035/2025;302500224;RO;ALTA FLORESTA D'OESTE
ECO 035/2025;302500236;RO;ROLIM DE MOURA
ECO 035/2025;302500240;RO;VILHENA
ECO 035/2025;302500246;RO;CACOAL
ECO 035/2025;302500258;RO;CACOAL
ECO 035/2025;302500274;RO;CHUPINGUAIA
ECO 035/2025;302500278;RO;CACOAL
ECO 035/2025;302500282;RO;CACOAL
ECO 035/2025;302500294;RO;CHUPINGUAIA
ECO 035/2025;302500296;RO;CACOAL
ECO 035/2025;302500298;RO;ALTA FLORESTA D'OESTE
ECO 035/2025;302500302;RO;CACOAL
ECO 035/2025;302500308;RO;PIMENTA BUENO
ECO 035/2025;302500315;RO;ROLIM DE MOURA
ECO 035/2025;302500318;RO;CACOAL
ECO 035/2025;302500328;RO;CHUPINGUAIA
ECO 035/2025;302500344;RO;ESPIGAO D'OESTE
ECO 035/2025;302500360;RO;ALTA FLORESTA D'OESTE
ECO 035/2025;302500386;RO;PIMENTA BUENO
ECO 035/2025;302500392;RO;CACOAL
ECO 035/2025;302500410;RO;SERINGUEIRAS
ECO 035/2025;302500412;RO;CACOAL
ECO 035/2025;302500426;RO;ALTA FLORESTA D'OESTE
ECO 035/2025;302500430;RO;VILHENA
ECO 035/2025;302500444;RO;VILHENA
ECO 035/2025;302500452;RO;ROLIM DE MOURA
ECO 035/2025;302500472;RO;CACOAL
ECO 035/2025;302500488;RO;CHUPINGUAIA
ECO 035/2025;302500494;RO;ROLIM DE MOURA
ECO 035/2025;302500496;RO;CHUPINGUAIA
ECO 035/2025;302500498;RO;CHUPINGUAIA
ECO 035/2025;302500499;RO;CHUPINGUAIA
ECO 035/2025;302500508;RO;CHUPINGUAIA
ECO 035/2025;302500540;RO;CACOAL
ECO 035/2025;302500542;RO;PIMENTA BUENO
ECO 035/2025;302500558;RO;ESPIGAO D'OESTE
ECO 035/2025;302500566;RO;CACOAL
ECO 035/2025;302500580;RO;ROLIM DE MOURA
ECO 035/2025;302500586;RO;CACOAL
ECO 035/2025;302500594;RO;CACOAL
ECO 035/2025;302500606;RO;VILHENA
ECO 035/2025;302500612;RO;VILHENA
ECO 035/2025;302500624;RO;CACOAL
ECO 035/2025;302500628;RO;ROLIM DE MOURA
ECO 035/2025;302500632;RO;VILHENA
ECO 035/2025;302500634;RO;ESPIGAO D'OESTE
ECO 035/2025;302500666;RO;PIMENTA BUENO
ECO 035/2025;302500708;RO;ROLIM DE MOURA
ECO 035/2025;302500765;RO;ESPIGAO D'OESTE
ECO 036/2025;MA2501012LPT12105;MA;SAO JOAO DOS PATOS
ECO 037/2025;0012500186;PB;GURINHEM
ECO 037/2025;0012500231;PB;CURRAL DE CIMA
ECO 037/2025;0012500370;PB;CONDE
ECO 037/2025;0012500399;PB;CONDE
ECO 037/2025;0012500453;PB;LUCENA
ECO 037/2025;0012500478;PB;SAPE
ECO 037/2025;0012500626;PB;MAMANGUAPE
ECO 037/2025;0012500634;PB;SOBRADO
ECO 037/2025;0022402536;PB;SOLANEA
ECO 037/2025;0022402538;PB;AREIA
ECO 037/2025;0022500174;PB;GURJAO
ECO 037/2025;0022500262;PB;SOLEDADE
ECO 037/2025;0022500309;PB;NOVA FLORESTA
ECO 037/2025;0022500311;PB;CASSERENGUE
ECO 037/2025;0022500328;PB;SAO SEBASTIAO DO UMBUZEIRO
ECO 037/2025;0022500330;PB;BOQUEIRAO
ECO 037/2025;0022500363;PB;ALAGOINHA
ECO 037/2025;0022500365;PB;MONTEIRO
ECO 037/2025;0022500410;PB;ESPERANCA
ECO 037/2025;0022500500;PB;INGA
ECO 037/2025;0022500503;PB;RIACHAO DO BACAMARTE
ECO 037/2025;0022500515;PB;BARRA DE SANTA ROSA
ECO 037/2025;0022500527;PB;PICUI
ECO 037/2025;0022500575;PB;CONGO
ECO 037/2025;0022500577;PB;CUITE
ECO 037/2025;0022500579;PB;MONTEIRO
ECO 037/2025;0022500583;PB;SERIDO
ECO 037/2025;0022500585;PB;SERRA REDONDA
ECO 037/2025;0022500592;PB;PICUI
ECO 037/2025;0022500595;PB;CUITE
ECO 037/2025;0022500598;PB;PICUI
ECO 037/2025;0022500618;PB;CUITE
ECO 037/2025;0022500622;PB;BOQUEIRAO
ECO 037/2025;0022500625;PB;SANTA CECILIA
ECO 037/2025;0022500631;PB;LOGRADOURO
ECO 037/2025;0022500635;PB;NATUBA
ECO 037/2025;0022500653;PB;ALCANTIL
ECO 037/2025;0022500657;PB;BARRA DE SANTA ROSA
ECO 037/2025;0022500659;PB;REMIGIO
ECO 037/2025;0022500662;PB;AROEIRAS
ECO 037/2025;0022500665;PB;JUAZEIRINHO
ECO 037/2025;0022500674;PB;BOA VISTA
ECO 037/2025;0022500677;PB;ALCANTIL
ECO 037/2025;0022500686;PB;CUITE
ECO 037/2025;0022500695;PB;SAO SEBASTIAO DE LAGOA DE ROCA
ECO 037/2025;0022500698;PB;SOLEDADE
ECO 037/2025;0022500720;PB;TENORIO
ECO 037/2025;0022500735;PB;CUITE
ECO 037/2025;0022500767;PB;CUITE
ECO 037/2025;0022500769;PB;POCINHOS
ECO 037/2025;0022500802;PB;JUNCO DO SERIDO
ECO 037/2025;0022500809;PB;PILOES
ECO 037/2025;0022500815;PB;AMPARO
ECO 037/2025;0022500820;PB;GADO BRAVO
ECO 037/2025;0022500825;PB;CASSERENGUE
ECO 037/2025;0022500835;PB;COXIXOLA
ECO 037/2025;0022500841;PB;CAMPINA GRANDE
ECO 037/2025;0022500844;PB;MONTEIRO
ECO 037/2025;0022500852;PB;OLIVEDOS
ECO 037/2025;0022500857;PB;OURO VELHO
ECO 037/2025;0022500861;PB;SAO DOMINGOS DO CARIRI
ECO 037/2025;0022500869;PB;BARRA DE SANTA ROSA
ECO 037/2025;0022500876;PB;TAPEROA
ECO 037/2025;0022500878;PB;BOQUEIRAO
ECO 037/2025;0022500879;PB;MONTEIRO
ECO 037/2025;0022500882;PB;CUBATI
ECO 037/2025;0022500889;PB;SERIDO
ECO 037/2025;0032402500;PB;JURU
ECO 037/2025;0032500217;PB;RIACHO DOS CAVALOS
ECO 037/2025;0032500220;PB;SANTA TERESINHA
ECO 037/2025;0032500241;PB;SANTA LUZIA
ECO 037/2025;0032500296;PB;MANAIRA
ECO 037/2025;0032500309;PB;AGUA BRANCA
ECO 037/2025;0032500354;PB;AGUA BRANCA
ECO 037/2025;0032500355;PB;SAO JOAO DO RIO DO PEIXE
ECO 037/2025;0032500356;PB;IMACULADA
ECO 037/2025;0032500357;PB;POCO DE JOSE DE MOURA
ECO 037/2025;0032500383;PB;TAVARES
ECO 037/2025;0032500400;PB;VARZEA
ECO 037/2025;0032500439;PB;DESTERRO
ECO 037/2025;0032500448;PB;VARZEA
ECO 037/2025;0032500469;PB;CONCEICAO
ECO 037/2025;0032500471;PB;SAO JOSE DO SABUGI
ECO 037/2025;0032500476;PB;SAO MAMEDE
ECO 037/2025;0032500510;PB;CAJAZEIRAS
ECO 037/2025;0032500512;PB;SAO JOSE DE CAIANA
ECO 037/2025;0032500524;PB;SANTA INES
ECO 037/2025;0032500562;PB;DESTERRO
ECO 037/2025;0032500579;PB;PAULISTA
ECO 037/2025;0032500614;PB;SAO JOSE DA LAGOA TAPADA
ECO 037/2025;0032500630;PB;SAO JOSE DA LAGOA TAPADA
ECO 037/2025;0032500633;PB;TRIUNFO
ECO 037/2025;0032500636;PB;AGUA BRANCA
ECO 037/2025;0032500654;PB;MANAIRA
ECO 037/2025;0032500687;PB;MAE D'AGUA
ECO 037/2025;0032500699;PB;AGUA BRANCA
ECO 037/2025;0032500704;PB;JURU
ECO 037/2025;0032500721;PB;SAO JOAO DO RIO DO PEIXE
ECO 037/2025;0032500740;PB;APARECIDA
ECO 037/2025;0032500744;PB;SAO JOSE DE CAIANA
ECO 037/2025;0032500748;PB;MATUREIA
ECO 037/2025;0032500755;PB;BERNARDINO BATISTA
ECO 037/2025;0032500761;PB;TEIXEIRA
ECO 037/2025;0032500765;PB;MANAIRA
ECO 037/2025;0032500769;PB;PIANCO
ECO 037/2025;0032501989;PB;VARZEA
ECO 038/2025;PI2300412LPT130374;PI;INHUMA
ECO 038/2025;PI2400412LPT130349;PI;VALENCA DO PIAUI
ECO 038/2025;PI2500412LPT110042;PI;PASSAGEM FRANCA DO PIAUI
ECO 038/2025;PI2500412LPT110048;PI;PALMEIRAIS
ECO 038/2025;PI2500412LPT110054;PI;ALTO LONGA
ECO 038/2025;PI2500412LPT110060;PI;ALTO LONGA
ECO 038/2025;PI2500412LPT110061;PI;ALTO LONGA
ECO 038/2025;PI2500412LPT110069;PI;ALTO LONGA
ECO 038/2025;PI2500412LPT130012;PI;CORONEL JOSE DIAS
ECO 038/2025;PI2500412LPT130013;PI;CORONEL JOSE DIAS
ECO 038/2025;PI2500412LPT130104;PI;DIRCEU ARCOVERDE
ECO 038/2025;PI2500412LPT130207;PI;VALENCA DO PIAUI
ECO 038/2025;PI2500512LPT110007;PI;ALTO LONGA
ECO 038/2025;PI2500512LPT110010;PI;SAO MIGUEL DO TAPUIO
ECO 038/2025;PI2500512LPT110015;PI;ALTO LONGA
ECO 038/2025;PI2500512LPT110017;PI;ALTO LONGA
ECO 038/2025;PI2500512LPT110040;PI;ALTOS
ECO 038/2025;PI2500512LPT110054;PI;ALTO LONGA
ECO 038/2025;PI2500512LPT110057;PI;CASTELO DO PIAUI
ECO 038/2025;PI2500512LPT110074;PI;JOSE DE FREITAS
ECO 038/2025;PI2500512LPT110119;PI;PALMEIRAIS
ECO 038/2025;PI2500512LPT120059;PI;MORRO DO CHAPEU DO PIAUI
ECO 038/2025;PI2500512LPT120074;PI;MORRO DO CHAPEU DO PIAUI
ECO 038/2025;PI2500512LPT120125;PI;CALDEIRAO GRANDE DO PIAUI
ECO 038/2025;PI2500512LPT120148;PI;CAXINGO
ECO 038/2025;PI2500512LPT130018;PI;VALENCA DO PIAUI
ECO 038/2025;PI2500512LPT130048;PI;SAO JOAO DO PIAUI
ECO 038/2025;PI2500512LPT130063;PI;DIRCEU ARCOVERDE
ECO 038/2025;PI2500512LPT130066;PI;DIRCEU ARCOVERDE
ECO 038/2025;PI2500512LPT130075;PI;FRANCISCO SANTOS
ECO 038/2025;PI2500512LPT130076;PI;FRANCISCO SANTOS
ECO 038/2025;PI2500512LPT140013;PI;CAMPINAS DO PIAUI
ECO 038/2025;PI2500512LPT140054;PI;JACOBINA DO PIAUI
ECO 038/2025;PI2500512LPT140088;PI;VALENCA DO PIAUI
ECO 038/2025;PI2500512LPT140128;PI;JACOBINA DO PIAUI
ECO 038/2025;PI2500512LPT140135;PI;VALENCA DO PIAUI
ECO 038/2025;PI2500512LPT140143;PI;MASSAPE DO PIAUI
ECO 038/2025;PI2500512LPT140201;PI;VALENCA DO PIAUI
ECO 038/2025;PI2500512LPT140206;PI;TANQUE DO PIAUI
ECO 038/2025;PI2500512LPT140219;PI;VALENCA DO PIAUI
ECO 038/2025;PI2500512LPT140245;PI;VALENCA DO PIAUI
ECO 038/2025;PI2500512LPT140267;PI;CAMPINAS DO PIAUI
ECO 038/2025;PI2500512LPT140268;PI;INHUMA
ECO 038/2025;PI2500512LPT140290;PI;FRONTEIRAS
ECO 038/2025;PI2500512LPT140300;PI;FRONTEIRAS
ECO 038/2025;PI2500512LPT140303;PI;VALENCA DO PIAUI
ECO 038/2025;PI2600512LPT110001;PI;AMARANTE
ECO 038/2025;PI2600512LPT120041;PI;PARNAIBA
ECO 038/2025;PI2600512LPT140008;PI;VALENCA DO PIAUI
ECO 038/2025;PI2600512LPT140012;PI;VALENCA DO PIAUI
ECO 038/2025;PI2600512LPT140031;PI;CARIDADE DO PIAUI
ECO 038/2025;PI2600512LPT140051;PI;CARIDADE DO PIAUI
ECO 038/2025;PI2600512LPT140191;PI;OEIRAS
ECO 040/2025;AP2400112LPT110010AP2400112LPT110010;AP;SERRA DO NAVIO
ECO 040/2025;AP2500412LPT210068VILA;AP;MACAPA
ECO 041/2025;102300137;RO;PORTO VELHO
ECO 041/2025;102300817;RO;PORTO VELHO
ECO 041/2025;102400573;RO;PORTO VELHO
ECO 041/2025;102400691;RO;PORTO VELHO
ECO 041/2025;302200788;RO;PIMENTA BUENO
ECO 041/2025;302200896;RO;VILHENA
ECO 041/2025;302301463;RO;PIMENTA BUENO
ECO 041/2025;302301723;RO;CACOAL
ECO 041/2025;302302421;RO;PIMENTA BUENO
ECO 041/2025;302400007;RO;PIMENTA BUENO
ECO 041/2025;302400294;RO;VILHENA
ECO 041/2025;302400743;RO;PIMENTA BUENO
ECO 041/2025;302401454;RO;CACOAL
ECO 041/2025;302401668;RO;VILHENA
ECO 041/2025;302401726;RO;CACOAL
ECO 041/2025;302401856;RO;SAO MIGUEL DO GUAPORE
ECO 041/2025;302401968;RO;ESPIGAO D'OESTE
ECO 041/2025;302402110;RO;PIMENTA BUENO
ECO 041/2025;302402114;RO;ALTA FLORESTA D'OESTE
ECO 041/2025;302402139;RO;SAO MIGUEL DO GUAPORE
ECO 041/2025;302402154;RO;CACOAL
ECO 041/2025;302402166;RO;SAO MIGUEL DO GUAPORE
ECO 041/2025;302500046;RO;SAO MIGUEL DO GUAPORE
ECO 041/2025;302500077;RO;CACOAL
ECO 041/2025;302500085;RO;ALTA FLORESTA D'OESTE
ECO 041/2025;302500087;RO;SAO MIGUEL DO GUAPORE
ECO 041/2025;302500114;RO;ALTA FLORESTA D'OESTE
ECO 041/2025;302500127;RO;SAO MIGUEL DO GUAPORE
ECO 041/2025;302500171;RO;PIMENTA BUENO
ECO 041/2025;302500173;RO;PIMENTA BUENO
ECO 041/2025;302500198;RO;CACOAL
ECO 041/2025;302500200;RO;ESPIGAO D'OESTE
ECO 041/2025;302500218;RO;PIMENTA BUENO
ECO 041/2025;302500226;RO;CACOAL
ECO 041/2025;302500238;RO;PIMENTA BUENO
ECO 041/2025;302500268;RO;SAO MIGUEL DO GUAPORE
ECO 041/2025;302500280;RO;CACOAL
ECO 041/2025;302500322;RO;SERINGUEIRAS
ECO 041/2025;302500346;RO;SERINGUEIRAS
ECO 041/2025;302500348;RO;SERINGUEIRAS
ECO 041/2025;302500350;RO;VILHENA
ECO 041/2025;302500356;RO;SAO MIGUEL DO GUAPORE
ECO 041/2025;302500368;RO;SAO MIGUEL DO GUAPORE
ECO 041/2025;302500372;RO;SERINGUEIRAS
ECO 041/2025;302500374;RO;SAO MIGUEL DO GUAPORE
ECO 041/2025;302500384;RO;SAO MIGUEL DO GUAPORE
ECO 041/2025;302500404;RO;ALTO ALEGRE DO PARECIS
ECO 041/2025;302500408;RO;SERINGUEIRAS
ECO 041/2025;302500436;RO;ALTA FLORESTA D'OESTE
ECO 041/2025;302500464;RO;CACOAL
ECO 041/2025;302500468;RO;SERINGUEIRAS
ECO 041/2025;302500480;RO;ALVORADA D'OESTE
ECO 041/2025;302500486;RO;SAO MIGUEL DO GUAPORE
ECO 041/2025;302500492;RO;SERINGUEIRAS
ECO 041/2025;302500504;RO;VILHENA
ECO 041/2025;302500532;RO;SERINGUEIRAS
ECO 041/2025;302500548;RO;ESPIGAO D'OESTE
ECO 041/2025;302500572;RO;SAO MIGUEL DO GUAPORE
ECO 041/2025;302500574;RO;ESPIGAO D'OESTE
ECO 041/2025;302500590;RO;SERINGUEIRAS
ECO 041/2025;302500608;RO;SAO MIGUEL DO GUAPORE
ECO 041/2025;302500616;RO;VILHENA
ECO 041/2025;302500620;RO;PIMENTA BUENO
ECO 041/2025;302500626;RO;VILHENA
ECO 041/2025;302500638;RO;SERINGUEIRAS
ECO 041/2025;302500642;RO;CACOAL
ECO 041/2025;302500650;RO;PIMENTA BUENO
ECO 041/2025;302500654;RO;ROLIM DE MOURA
ECO 041/2025;302500656;RO;ESPIGAO D'OESTE
ECO 041/2025;302500662;RO;SERINGUEIRAS
ECO 041/2025;302500674;RO;CHUPINGUAIA
ECO 041/2025;302500676;RO;SERINGUEIRAS
ECO 041/2025;302500682;RO;SERINGUEIRAS
ECO 041/2025;302500713;RO;CACOAL
ECO 041/2025;302500723;RO;CACOAL
ECO 041/2025;302500739;RO;CACOAL
ECO 041/2025;302500759;RO;ESPIGAO D'OESTE
ECO 041/2025;302500763;RO;ESPIGAO D'OESTE
ECO 041/2025;302500785;RO;CACOAL
ECO 041/2025;302500787;RO;SAO MIGUEL DO GUAPORE
ECO 041/2025;302500789;RO;ROLIM DE MOURA
ECO 041/2025;302500793;RO;ESPIGAO D'OESTE
ECO 041/2025;302500795;RO;CACOAL
ECO 041/2025;302500803;RO;ESPIGAO D'OESTE
ECO 041/2025;302500809;RO;CACOAL
ECO 041/2025;302500815;RO;ESPIGAO D'OESTE
ECO 041/2025;302500823;RO;VILHENA
ECO 041/2025;302500825;RO;ALTA FLORESTA D'OESTE
ECO 041/2025;302500827;RO;PIMENTA BUENO
ECO 041/2025;302500831;RO;ESPIGAO D'OESTE
ECO 041/2025;302500835;RO;VILHENA
ECO 041/2025;302500837;RO;ALTA FLORESTA D'OESTE
ECO 041/2025;302500839;RO;ESPIGAO D'OESTE
ECO 041/2025;302500866;RO;VILHENA
ECO 041/2025;302500904;RO;ROLIM DE MOURA
ECO 041/2025;302500916;RO;ALTA FLORESTA D'OESTE
ECO 041/2025;302501027;RO;CACOAL
ECO 041/2025;302501093;RO;CACOAL
ECO 041/2025;302501112;RO;VILHENA
ECO 043/2025;0102200525;AC;RIO BRANCO
ECO 043/2025;0102200684;AC;BUJARI
ECO 043/2025;0102300118;AC;SENA MADUREIRA
ECO 043/2025;0102300154;AC;MANOEL URBANO
ECO 043/2025;0102300221;AC;RIO BRANCO
ECO 043/2025;0102300226;AC;RIO BRANCO
ECO 043/2025;0102300238;AC;RIO BRANCO
ECO 043/2025;0102300256;AC;RIO BRANCO
ECO 043/2025;0102300299;AC;RIO BRANCO
ECO 043/2025;0102300306;AC;RIO BRANCO
ECO 043/2025;0102300339;AC;SENA MADUREIRA
ECO 043/2025;0102300439;AC;RIO BRANCO
ECO 043/2025;0102300482;AC;RIO BRANCO
ECO 043/2025;0102300484;AC;SENA MADUREIRA
ECO 043/2025;0102300529;AC;SENA MADUREIRA
ECO 043/2025;0102300553;AC;RIO BRANCO
ECO 043/2025;0102300567;AC;RIO BRANCO
ECO 043/2025;0102300611;AC;RIO BRANCO
ECO 043/2025;0102300616;AC;SENA MADUREIRA
ECO 043/2025;0102300641;AC;SENA MADUREIRA
ECO 043/2025;0102300771;AC;RIO BRANCO
ECO 043/2025;0102300808;AC;RIO BRANCO
ECO 043/2025;0102300824;AC;SENA MADUREIRA
ECO 043/2025;0102300848;AC;RIO BRANCO
ECO 043/2025;0102300861;AC;RIO BRANCO
ECO 043/2025;0102300964;AC;RIO BRANCO
ECO 043/2025;0102301007;AC;RIO BRANCO
ECO 043/2025;0102301174;AC;RIO BRANCO
ECO 043/2025;0102301177;AC;RIO BRANCO
ECO 043/2025;0102400001;AC;SENA MADUREIRA
ECO 043/2025;0102400035;AC;SENA MADUREIRA
ECO 043/2025;0102400037;AC;SENA MADUREIRA
ECO 043/2025;0102400067;AC;RIO BRANCO
ECO 043/2025;0102400077;AC;RIO BRANCO
ECO 043/2025;0102400106;AC;SENA MADUREIRA
ECO 043/2025;0102400116;AC;RIO BRANCO
ECO 043/2025;0102400118;AC;RIO BRANCO
ECO 043/2025;0102400122;AC;RIO BRANCO
ECO 043/2025;0102400164;AC;MANCIO LIMA
ECO 043/2025;0102400254;AC;SENA MADUREIRA
ECO 043/2025;0102400337;AC;SENA MADUREIRA
ECO 043/2025;0102400403;AC;RIO BRANCO
ECO 043/2025;0102400448;AC;MANOEL URBANO
ECO 043/2025;0102400454;AC;MANOEL URBANO
ECO 043/2025;0102400504;AC;MANOEL URBANO
ECO 043/2025;0102400510;AC;MANCIO LIMA
ECO 043/2025;0102400545;AC;RIO BRANCO
ECO 043/2025;0102400682;AC;RIO BRANCO
ECO 043/2025;0102400686;AC;RIO BRANCO
ECO 043/2025;0102400708;AC;RIO BRANCO
ECO 043/2025;0102400712;AC;RIO BRANCO
ECO 043/2025;0102400720;AC;RIO BRANCO
ECO 043/2025;0102400724;AC;RIO BRANCO
ECO 043/2025;0102400728;AC;RIO BRANCO
ECO 043/2025;0102400735;AC;RIO BRANCO
ECO 043/2025;0102400751;AC;RIO BRANCO
ECO 043/2025;0102400763;AC;RIO BRANCO
ECO 043/2025;0102400772;AC;RIO BRANCO
ECO 043/2025;0102400785;AC;RIO BRANCO
ECO 043/2025;0102400791;AC;RIO BRANCO
ECO 043/2025;0102400800;AC;RIO BRANCO
ECO 043/2025;0102400815;AC;RIO BRANCO
ECO 043/2025;0102400821;AC;RIO BRANCO
ECO 043/2025;0102400833;AC;RIO BRANCO
ECO 043/2025;0102400841;AC;RIO BRANCO
ECO 043/2025;0102400854;AC;RIO BRANCO
ECO 043/2025;0102400855;AC;RIO BRANCO
ECO 043/2025;0102500010;AC;RIO BRANCO
ECO 043/2025;0102500039;AC;RIO BRANCO
ECO 043/2025;0102500048;AC;RIO BRANCO
ECO 043/2025;0102500073;AC;RIO BRANCO
ECO 043/2025;0102500075;AC;RIO BRANCO
ECO 043/2025;0102500083;AC;RIO BRANCO
ECO 043/2025;0102500087;AC;RIO BRANCO
ECO 043/2025;0102500104;AC;RIO BRANCO
ECO 043/2025;0102500117;AC;RIO BRANCO
ECO 043/2025;0102500155;AC;RIO BRANCO
ECO 043/2025;0102500217;AC;RIO BRANCO
ECO 043/2025;0102500318;AC;RIO BRANCO
ECO 043/2025;0202200813;AC;CRUZEIRO DO SUL
ECO 043/2025;0202200851;AC;CRUZEIRO DO SUL
ECO 043/2025;0202200885;AC;CRUZEIRO DO SUL
ECO 043/2025;0202200893;AC;CRUZEIRO DO SUL
ECO 043/2025;0202200989;AC;CRUZEIRO DO SUL
ECO 043/2025;0202201045;AC;CRUZEIRO DO SUL
ECO 043/2025;0202201053;AC;MANCIO LIMA
ECO 043/2025;0202300114;AC;CRUZEIRO DO SUL
ECO 043/2025;0202300197;AC;MANCIO LIMA
ECO 043/2025;0202300200;AC;MANCIO LIMA
ECO 043/2025;0202300239;AC;CRUZEIRO DO SUL
ECO 043/2025;0202300316;AC;MANCIO LIMA
ECO 043/2025;0202300345;AC;MANCIO LIMA
ECO 043/2025;0202300356;AC;CRUZEIRO DO SUL
ECO 043/2025;0202300379;AC;CRUZEIRO DO SUL
ECO 043/2025;0202300422;AC;MANCIO LIMA
ECO 043/2025;0202300528;AC;TARAUACA
ECO 043/2025;0202300628;AC;CRUZEIRO DO SUL
ECO 043/2025;0202300630;AC;CRUZEIRO DO SUL
ECO 043/2025;0202300632;AC;CRUZEIRO DO SUL
ECO 043/2025;0202300638;AC;CRUZEIRO DO SUL
ECO 043/2025;0202300686;AC;MANCIO LIMA
ECO 043/2025;0202300688;AC;CRUZEIRO DO SUL
ECO 043/2025;0202300709;AC;CRUZEIRO DO SUL
ECO 043/2025;0202300755;AC;CRUZEIRO DO SUL
ECO 043/2025;0202300794;AC;MANCIO LIMA
ECO 043/2025;0202300821;AC;TARAUACA
ECO 043/2025;0202300832;AC;CRUZEIRO DO SUL
ECO 043/2025;0202300839;AC;CRUZEIRO DO SUL
ECO 043/2025;0202300841;AC;TARAUACA
ECO 043/2025;0202300857;AC;MANCIO LIMA
ECO 043/2025;0202300865;AC;RODRIGUES ALVES
ECO 043/2025;0202300886;AC;CRUZEIRO DO SUL
ECO 043/2025;0202300910;AC;CRUZEIRO DO SUL
ECO 043/2025;0202300912;AC;CRUZEIRO DO SUL
ECO 043/2025;0202301013;AC;CRUZEIRO DO SUL
ECO 043/2025;0202301033;AC;TARAUACA
ECO 043/2025;0202301037;AC;CRUZEIRO DO SUL
ECO 043/2025;0202301095;AC;CRUZEIRO DO SUL
ECO 043/2025;0202301097;AC;CRUZEIRO DO SUL
ECO 043/2025;0202301140;AC;CRUZEIRO DO SUL
ECO 043/2025;0202301178;AC;CRUZEIRO DO SUL
ECO 043/2025;0202301263;AC;CRUZEIRO DO SUL
ECO 043/2025;0202301277;AC;CRUZEIRO DO SUL
ECO 043/2025;0202301313;AC;CRUZEIRO DO SUL
ECO 043/2025;0202301402;AC;CRUZEIRO DO SUL
ECO 043/2025;0202301406;AC;RODRIGUES ALVES
ECO 043/2025;0202301413;AC;CRUZEIRO DO SUL
ECO 043/2025;0202301473;AC;RODRIGUES ALVES
ECO 043/2025;0202301477;AC;MANCIO LIMA
ECO 043/2025;0202301491;AC;MANCIO LIMA
ECO 043/2025;0202400008;AC;TARAUACA
ECO 043/2025;0202400012;AC;RODRIGUES ALVES
ECO 043/2025;0202400030;AC;CRUZEIRO DO SUL
ECO 043/2025;0202400037;AC;MANCIO LIMA
ECO 043/2025;0202400144;AC;TARAUACA
ECO 043/2025;0202400203;AC;TARAUACA
ECO 043/2025;0202400241;AC;TARAUACA
